pretty_formula,material_id,num_atoms,Li_voltage,Na_voltage,cif
LiCr2(Fe2O5)2,mp-754205,17,-2.6352545212863516,0.9245061790153368,"# generated using pymatgen
data_LiCr2(Fe2O5)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.70274805
_cell_length_b   5.75077609
_cell_length_c   7.24091153
_cell_angle_alpha   69.79840491
_cell_angle_beta   109.88105192
_cell_angle_gamma   126.93121649
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr2(Fe2O5)2
_chemical_formula_sum   'Li1 Cr2 Fe4 O10'
_cell_volume   175.34008360
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.16953311  0.79719909  0.89797115  1
  Cr  Cr1  1  0.99742415  0.01670885  0.48539020  1
  Cr  Cr2  1  0.99159342  0.03132284  -0.00153785  1
  Fe  Fe3  1  0.37655530  0.63027749  0.76201353  1
  Fe  Fe4  1  0.37813777  0.64962993  0.27787783  1
  Fe  Fe5  1  0.62263675  0.37429838  0.70443595  1
  Fe  Fe6  1  0.64250856  0.39861177  0.21058525  1
  O  O7  1  0.32435222  0.97127319  0.64521133  1
  O  O8  1  0.03918844  0.68672960  0.14247803  1
  O  O9  1  0.25369522  0.42403216  0.54439788  1
  O  O10  1  0.82020833  0.82901497  0.73970835  1
  O  O11  1  0.41521051  0.26515188  0.94229416  1
  O  O12  1  0.56283844  0.76146078  0.03656671  1
  O  O13  1  0.18641252  0.20542058  0.25060025  1
  O  O14  1  0.74464615  0.60432815  0.43403802  1
  O  O15  1  0.97805264  0.38334582  0.84046339  1
  O  O16  1  0.67557739  0.05452748  0.34676585  1
"
Li2Co(PO3)4,mp-690004,19,-4.669127840912206,-2.5197377289131158,"# generated using pymatgen
data_Li2Co(PO3)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.30239564
_cell_length_b   7.58376562
_cell_length_c   7.19964094
_cell_angle_alpha   110.51589305
_cell_angle_beta   85.10447235
_cell_angle_gamma   115.31536087
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2Co(PO3)4
_chemical_formula_sum   'Li2 Co1 P4 O12'
_cell_volume   244.39856732
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.92975107  0.27927300  0.43563909  1
  Li  Li1  1  0.07007169  0.72104575  0.56437462  1
  Co  Co2  1  -0.00002024  -0.00004915  -0.00001073  1
  P  P3  1  0.46767200  0.78546643  0.21036247  1
  P  P4  1  0.53241935  0.21464967  0.78969343  1
  P  P5  1  0.55515100  0.41680544  0.22606430  1
  P  P6  1  0.44482456  0.58319860  0.77377199  1
  O  O7  1  0.72099620  0.97954765  0.20099598  1
  O  O8  1  0.31938980  0.64905013  0.98702335  1
  O  O9  1  0.75628379  0.72684839  0.79428009  1
  O  O10  1  0.27945515  0.02037035  0.79923285  1
  O  O11  1  0.68117545  0.35109557  0.01297705  1
  O  O12  1  0.25781277  0.56522571  0.61867964  1
  O  O13  1  0.24369483  0.27320155  0.20546642  1
  O  O14  1  0.74188219  0.43436323  0.38109052  1
  O  O15  1  0.59935235  0.64807761  0.25720096  1
  O  O16  1  0.24972868  0.81247002  0.34428706  1
  O  O17  1  0.40016782  0.35182042  0.74323670  1
  O  O18  1  0.75019145  0.18753977  0.65563430  1
"
Na2LiNd2Ti2O8,mp-20980,15,1.3045755434871937,3.614133349578081,"# generated using pymatgen
data_Na2LiNd2Ti2O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.88565868
_cell_length_b   3.88565867
_cell_length_c   12.15032221
_cell_angle_alpha   89.99999095
_cell_angle_beta   90.00000008
_cell_angle_gamma   90.00723654
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2LiNd2Ti2O8
_chemical_formula_sum   'Na2 Li1 Nd2 Ti2 O8'
_cell_volume   183.44973492
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.25000001  0.25000005  0.61956011  1
  Na  Na1  1  0.74999999  0.74999991  0.38043991  1
  Nd  Nd2  1  0.74999998  0.74999999  0.11351653  1
  Nd  Nd3  1  0.25000001  0.24999990  0.88648345  1
  Li  Li4  1  0.25000003  0.75000012  0.49999999  1
  Ti  Ti5  1  0.24999999  0.24999997  0.27104889  1
  Ti  Ti6  1  0.75000002  0.74999999  0.72895110  1
  O  O7  1  0.75000003  0.75000004  0.92476153  1
  O  O8  1  0.24999996  0.25000005  0.07523847  1
  O  O9  1  0.75000001  0.75000002  0.57606772  1
  O  O10  1  0.25000004  0.25000008  0.42393232  1
  O  O11  1  0.74999999  0.24999999  0.24048861  1
  O  O12  1  0.25000000  0.74999999  0.24502161  1
  O  O13  1  0.74999996  0.24999999  0.75951136  1
  O  O14  1  0.25000001  0.74999993  0.75497841  1
"
LiMo2(WS4)2,mp-1027335,13,0.13666592129482513,2.2667345916435107,"# generated using pymatgen
data_LiMo2(WS4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.20038603
_cell_length_b   3.20043473
_cell_length_c   39.89060358
_cell_angle_alpha   90.01848670
_cell_angle_beta   89.99743212
_cell_angle_gamma   119.99935672
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMo2(WS4)2
_chemical_formula_sum   'Li1 Mo2 W2 S8'
_cell_volume   353.84687771
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.99993532  -0.00022341  0.37749625  1
  Mo  Mo1  1  0.33329608  0.66655891  0.09363835  1
  Mo  Mo2  1  0.33332385  0.66664631  0.46076735  1
  W  W3  1  0.66679905  0.33364561  0.29023453  1
  W  W4  1  0.66664664  0.33327568  0.65806636  1
  S  S5  1  0.33351246  0.66722412  0.33087572  1
  S  S6  1  0.33340914  0.66685074  0.69734789  1
  S  S7  1  0.66662541  0.33324819  0.05462460  1
  S  S8  1  0.66623924  0.33255446  0.41974281  1
  S  S9  1  0.66663221  0.33320217  0.13263766  1
  S  S10  1  0.66694612  0.33388194  0.49928131  1
  S  S11  1  0.33341366  0.66676383  0.25116316  1
  S  S12  1  0.33322042  0.66637461  0.61879803  1
"
Na2LiV2Cd2O8,mp-560259,15,-0.9826382588504385,2.6852588569328315,"# generated using pymatgen
data_Na2LiV2Cd2O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.69575816
_cell_length_b   5.77586027
_cell_length_c   7.01145297
_cell_angle_alpha   89.00475243
_cell_angle_beta   91.03384288
_cell_angle_gamma   104.87225584
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2LiV2Cd2O8
_chemical_formula_sum   'Na2 Li1 V2 Cd2 O8'
_cell_volume   222.87937280
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.44549943  0.40718699  -0.00526073  1
  Na  Na1  1  0.55729140  0.54326467  0.47938210  1
  Li  Li2  1  -0.33139225  -0.11776086  0.03859376  1
  V  V3  1  0.86920274  0.14245183  0.74970362  1
  V  V4  1  0.15954936  0.87608923  0.24376778  1
  Cd  Cd5  1  0.24804213  0.83561342  0.74321253  1
  Cd  Cd6  1  0.93977615  0.35998097  0.26192591  1
  O  O7  1  0.83723155  0.71647679  0.21782294  1
  O  O8  1  0.24669396  0.19829292  0.24915004  1
  O  O9  1  0.24495857  0.72580142  0.45661560  1
  O  O10  1  0.31881665  0.77773431  0.04142842  1
  O  O11  1  0.76157766  0.26264471  0.54728172  1
  O  O12  1  0.76846401  0.23301985  0.96655144  1
  O  O13  1  0.18627729  0.20689676  0.74866021  1
  O  O14  1  0.74801162  0.83230694  0.76116477  1
"
LiFe3OF5,mp-779913,20,-1.9810877036212515,0.6513271173045165,"# generated using pymatgen
data_LiFe3OF5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.94871978
_cell_length_b   5.95209019
_cell_length_c   7.55959108
_cell_angle_alpha   73.21240867
_cell_angle_beta   73.23891443
_cell_angle_gamma   72.25935843
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe3OF5
_chemical_formula_sum   'Li2 Fe6 O2 F10'
_cell_volume   238.10566044
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.14477492  0.66184237  0.84932491  1
  Li  Li1  1  0.66394957  0.14591796  0.84736531  1
  Fe  Fe2  1  0.32428730  0.32371146  0.17350617  1
  Fe  Fe3  1  -0.00543035  -0.00584622  0.51168370  1
  Fe  Fe4  1  0.65878321  0.65862290  0.33982491  1
  Fe  Fe5  1  0.65462951  0.65558323  0.83801406  1
  Fe  Fe6  1  0.27236347  0.27318217  0.65823231  1
  Fe  Fe7  1  0.04780783  0.04811862  0.02812778  1
  O  O8  1  0.05223206  0.05228043  0.73903097  1
  O  O9  1  0.26720161  0.26699586  0.94640101  1
  F  F10  1  0.70028693  0.30437287  0.01820334  1
  F  F11  1  0.30419429  0.70016111  0.01853061  1
  F  F12  1  0.76644705  0.76612993  0.02852302  1
  F  F13  1  0.42089904  0.42150639  0.37644074  1
  F  F14  1  0.36467068  0.95280311  0.34118524  1
  F  F15  1  0.95304052  0.36439111  0.34117398  1
  F  F16  1  0.89612003  0.89625548  0.30605785  1
  F  F17  1  0.01152784  0.61774356  0.66599591  1
  F  F18  1  0.61739690  0.01175385  0.66562320  1
  F  F19  1  0.54968660  0.54934275  0.64689602  1
"
LiMn2(NiO3)2,mp-19331,11,-1.6324190091250967,2.025913706938935,"# generated using pymatgen
data_LiMn2(NiO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.63559874
_cell_length_b   5.63575755
_cell_length_c   5.63549526
_cell_angle_alpha   53.05684530
_cell_angle_beta   53.05498336
_cell_angle_gamma   53.05389537
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn2(NiO3)2
_chemical_formula_sum   'Li1 Mn2 Ni2 O6'
_cell_volume   105.96589882
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.49985461  0.49981811  0.49981309  1
  Mn  Mn1  1  0.84867940  0.84872833  0.84875677  1
  Mn  Mn2  1  0.15439522  0.15453885  0.15449491  1
  Ni  Ni3  1  0.66254619  0.66249529  0.66252518  1
  Ni  Ni4  1  0.33877144  0.33873489  0.33873716  1
  O  O5  1  0.76175517  0.43280069  0.07211350  1
  O  O6  1  0.43303558  0.07197721  0.76181180  1
  O  O7  1  0.07196637  0.76182696  0.43310762  1
  O  O8  1  0.25558401  0.54181672  0.93147742  1
  O  O9  1  0.93154995  0.25581493  0.54160791  1
  O  O10  1  0.54186207  0.93145004  0.25555361  1
"
LiTe4Mo3W(SeS)2,mp-1030404,13,-0.2159995030520987,1.9262800132438667,"# generated using pymatgen
data_LiTe4Mo3W(SeS)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.43449035
_cell_length_b   3.43433406
_cell_length_c   40.16646284
_cell_angle_alpha   90.68443891
_cell_angle_beta   89.31775649
_cell_angle_gamma   119.97650599
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTe4Mo3W(SeS)2
_chemical_formula_sum   'Li1 Te4 Mo3 W1 Se2 S2'
_cell_volume   410.35584912
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.34687961  0.65305246  0.39095312  1
  Te  Te1  1  0.32853508  0.67155930  0.70404197  1
  Te  Te2  1  0.67197482  0.32797255  0.04751906  1
  Te  Te3  1  0.66358044  0.33644076  0.13984244  1
  Te  Te4  1  0.33750624  0.66254769  0.61123201  1
  Mo  Mo5  1  0.33432103  0.66566173  0.09367904  1
  Mo  Mo6  1  0.33813579  0.66188648  0.46404480  1
  Mo  Mo7  1  0.66655020  0.33338202  0.28713420  1
  W  W8  1  0.66654585  0.33354227  0.65766821  1
  Se  Se9  1  0.32928637  0.67058546  0.32735727  1
  Se  Se10  1  0.33658426  0.66340562  0.24669149  1
  S  S11  1  0.67460186  0.32513296  0.42605319  1
  S  S12  1  0.66859258  0.33173378  0.50026418  1
"
LiTi2(FeO2)4,mp-33684,15,0.25565968045009857,2.9895291244194038,"# generated using pymatgen
data_LiTi2(FeO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.52425701
_cell_length_b   6.20639361
_cell_length_c   6.34697849
_cell_angle_alpha   57.66065678
_cell_angle_beta   55.35202277
_cell_angle_gamma   55.53315841
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTi2(FeO2)4
_chemical_formula_sum   'Li1 Ti2 Fe4 O8'
_cell_volume   165.47652067
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00082029  0.00158318  -0.00004228  1
  Ti  Ti1  1  -0.00482375  0.50308629  0.50006169  1
  Ti  Ti2  1  0.50344320  -0.00486327  0.50120612  1
  Fe  Fe3  1  0.11517102  0.16107507  0.16479043  1
  Fe  Fe4  1  0.49877435  0.49949128  0.00218570  1
  Fe  Fe5  1  0.49924876  0.49863859  0.49959394  1
  Fe  Fe6  1  0.89070045  0.84135059  0.82885321  1
  O  O7  1  0.27593577  0.24400262  0.27686565  1
  O  O8  1  0.22480215  0.25113350  0.74006705  1
  O  O9  1  0.21966036  0.73255534  0.26892931  1
  O  O10  1  0.72500743  0.23450212  0.27213280  1
  O  O11  1  0.27760239  0.76254099  0.72702415  1
  O  O12  1  0.77698467  0.26946699  0.73282828  1
  O  O13  1  0.77692425  0.74971072  0.25518696  1
  O  O14  1  0.72138921  0.75572600  0.73031698  1
"
LiMg(MnS2)4,mp-2219176,14,-1.2705627869723868,1.3621814166709907,"# generated using pymatgen
data_LiMg(MnS2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.01880899
_cell_length_b   7.03678647
_cell_length_c   7.03671481
_cell_angle_alpha   59.83846821
_cell_angle_beta   60.08104715
_cell_angle_gamma   60.08018898
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMg(MnS2)4
_chemical_formula_sum   'Li1 Mg1 Mn4 S8'
_cell_volume   245.74608918
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.90192259  0.86580161  0.86577257  1
  Mn  Mn1  1  0.04122891  0.48619938  0.48618424  1
  Mn  Mn2  1  0.52566071  0.48684630  0.99970591  1
  Mn  Mn3  1  0.52540934  0.48700321  0.48703988  1
  Mn  Mn4  1  0.52567690  0.99969321  0.48683063  1
  Li  Li5  1  0.15317784  0.11559338  0.11556814  1
  S  S6  1  0.29257602  0.25416879  0.25417440  1
  S  S7  1  0.29439605  0.25232775  0.69854286  1
  S  S8  1  0.29442420  0.69855275  0.25238347  1
  S  S9  1  0.73646629  0.25467057  0.25466118  1
  S  S10  1  0.32436579  0.72420511  0.72423415  1
  S  S11  1  0.76345410  0.72548857  0.28687697  1
  S  S12  1  0.76343494  0.28688793  0.72552496  1
  S  S13  1  0.76521331  0.72367246  0.72361164  1
"
LiWCl4O,mp-27754,7,-2.675966877853738,-1.0432158792808597,"# generated using pymatgen
data_LiWCl4O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.84545772
_cell_length_b   7.28101867
_cell_length_c   7.04207260
_cell_angle_alpha   83.75522526
_cell_angle_beta   74.17459319
_cell_angle_gamma   74.55893695
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiWCl4O
_chemical_formula_sum   'Li1 W1 Cl4 O1'
_cell_volume   182.71037890
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.34741344  0.03802273  0.39174318  1
  W  W1  1  0.07603994  0.96770252  1.00680998  1
  Cl  Cl2  1  0.11550353  0.17336523  0.71676477  1
  Cl  Cl3  1  1.00874699  0.78664956  0.32118925  1
  Cl  Cl4  1  0.30380900  0.69554516  0.82056242  1
  Cl  Cl5  1  0.82871882  0.24340583  0.22076159  1
  O  O6  1  0.56369926  0.97493794  0.02216781  1
"
CsLiTa(PO4)2,mp-559118,13,0.3786073733211781,2.4126839553520067,"# generated using pymatgen
data_CsLiTa(PO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.35906251
_cell_length_b   5.12843889
_cell_length_c   8.24763759
_cell_angle_alpha   88.16603390
_cell_angle_beta   83.85816620
_cell_angle_gamma   63.02679418
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsLiTa(PO4)2
_chemical_formula_sum   'Cs1 Li1 Ta1 P2 O8'
_cell_volume   200.82249655
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.03977298  0.98185304  0.52900102  1
  Li  Li1  1  0.51864632  0.19087510  0.38138450  1
  Ta  Ta2  1  0.97420910  0.00513052  0.99667362  1
  P  P3  1  0.59370382  0.67702222  0.18869381  1
  P  P4  1  0.36547228  0.34804989  0.79438674  1
  O  O5  1  0.76677437  0.76206833  0.05467764  1
  O  O6  1  0.21823805  0.68416097  0.82922162  1
  O  O7  1  0.38322419  0.29740643  0.61036397  1
  O  O8  1  0.27746826  0.80792691  0.15330506  1
  O  O9  1  0.71354748  0.33256214  0.18809299  1
  O  O10  1  0.19923327  0.21351786  0.89978865  1
  O  O11  1  0.60545719  0.79050906  0.35533057  1
  O  O12  1  0.66925271  0.22141753  0.84764980  1
"
LiCu3(NiO3)4,mp-1043320,20,-3.8636030148624014,-2.0998387420967237,"# generated using pymatgen
data_LiCu3(NiO3)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.29617742
_cell_length_b   6.29500569
_cell_length_c   6.36238312
_cell_angle_alpha   109.61789283
_cell_angle_beta   109.28311972
_cell_angle_gamma   109.04976704
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCu3(NiO3)4
_chemical_formula_sum   'Li1 Cu3 Ni4 O12'
_cell_volume   195.21773499
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.03122214  -0.07355848  -0.09183730  1
  Cu  Cu1  1  0.50178322  0.50426758  0.00410678  1
  Cu  Cu2  1  0.50663158  0.00262367  0.50854623  1
  Cu  Cu3  1  0.00129160  0.51205919  0.51344632  1
  Ni  Ni4  1  0.49523740  0.49645615  0.49949740  1
  Ni  Ni5  1  -0.00008623  0.49983350  0.00514945  1
  Ni  Ni6  1  0.00386202  0.00448749  0.50087706  1
  Ni  Ni7  1  0.50507549  0.00585416  0.00489845  1
  O  O8  1  0.33830401  0.81852071  0.15402704  1
  O  O9  1  0.66105769  0.19658380  0.85911380  1
  O  O10  1  0.70520863  0.84646817  0.55076755  1
  O  O11  1  0.85737739  0.69281918  0.18239255  1
  O  O12  1  0.84060481  0.15625614  0.31530015  1
  O  O13  1  0.16414189  0.47981339  0.32004531  1
  O  O14  1  0.48179047  0.32183033  0.17756689  1
  O  O15  1  0.17159430  0.86600831  0.69983385  1
  O  O16  1  0.29980425  0.14791219  0.44890659  1
  O  O17  1  0.14574241  0.31433271  0.82394170  1
  O  O18  1  0.82731314  0.52119129  0.69340024  1
  O  O19  1  0.52448819  0.68624120  0.83002026  1
"
LiFe3PO7,mp-18775,12,-1.6840192865489554,1.049504554788781,"# generated using pymatgen
data_LiFe3PO7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.57082839
_cell_length_b   5.24793306
_cell_length_c   5.25999248
_cell_angle_alpha   100.24262685
_cell_angle_beta   105.78685209
_cell_angle_gamma   102.24178816
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe3PO7
_chemical_formula_sum   'Li1 Fe3 P1 O7'
_cell_volume   140.00434130
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  1.01148415  0.08615048  0.55554955  1
  Fe  Fe1  1  0.54901437  0.53231646  0.15277219  1
  Fe  Fe2  1  0.15340374  0.56981845  0.50274138  1
  Fe  Fe3  1  0.53652275  0.16182494  0.54610962  1
  P  P4  1  0.00343023  0.99077157  0.00783115  1
  O  O5  1  0.11016429  0.84225711  0.80744917  1
  O  O6  1  0.87463649  0.81625224  0.17152393  1
  O  O7  1  0.82402522  0.13758325  0.84972771  1
  O  O8  1  0.76261804  0.36198375  0.38922820  1
  O  O9  1  0.23181082  0.22048882  0.23413942  1
  O  O10  1  0.38479176  0.37690553  0.76954860  1
  O  O11  1  0.43359816  0.77914539  0.37637506  1
"
