pretty_formula,material_id,num_atoms,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,cif
Na4Li(MoO4)2,mp-18852,15.0,-6.119112259341985,-5.852217396878388,-5.736948124386962,-2.827510677611964,0.8051390873713897,"# generated using pymatgen
data_Na4Li(MoO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.66655414
_cell_length_b   6.72317031
_cell_length_c   6.72270545
_cell_angle_alpha   56.41891865
_cell_angle_beta   60.28051207
_cell_angle_gamma   60.27357564
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na4Li(MoO4)2
_chemical_formula_sum   'Na4 Li1 Mo2 O8'
_cell_volume   207.52490432
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.06858596  0.94906132  0.94904610  1
  Na  Na1  1  0.00348028  -0.00273746  0.49535227  1
  Na  Na2  1  0.00390504  0.49535222  -0.00273753  1
  Na  Na3  1  0.53330644  0.94904609  0.94906135  1
  Li  Li4  1  0.61288795  0.13711199  0.13711190  1
  Mo  Mo5  1  0.34497150  0.40502830  0.40502838  1
  Mo  Mo6  1  0.63535517  0.61464490  0.61464474  1
  O  O7  1  0.76831810  0.71475573  0.71544161  1
  O  O8  1  0.24894597  0.26394158  0.73819926  1
  O  O9  1  0.24891295  0.73819908  0.26394176  1
  O  O10  1  0.66736096  0.28993706  0.28992192  1
  O  O11  1  0.72977180  0.26012029  0.78017516  1
  O  O12  1  0.30148449  0.71544168  0.71475584  1
  O  O13  1  0.25277975  0.28992196  0.28993708  1
  O  O14  1  0.72993264  0.78017527  0.26012015  1
"
LiLa2CuO4,mp-1180676,8.0,-7.353853022673599,-6.466830916003383,-6.023690005130024,-4.685523830688129,2.621227286986876,"# generated using pymatgen
data_LiLa2CuO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.76544683
_cell_length_b   3.76544695
_cell_length_c   8.39064209
_cell_angle_alpha   102.96381296
_cell_angle_beta   102.96379815
_cell_angle_gamma   90.01221552
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiLa2CuO4
_chemical_formula_sum   'Li1 La2 Cu1 O4'
_cell_volume   112.82016877
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.33576299  0.33576295  0.67152650  1
  La  La1  1  0.66423714  0.66423717  0.32847370  1
  Li  Li2  1  0.50000022  0.49999994  0.00000003  1
  Cu  Cu3  1  0.00000003  -0.00000016  -0.00000006  1
  O  O4  1  -0.00000281  0.49999755  -0.00000513  1
  O  O5  1  0.50000251  0.00000272  0.00000511  1
  O  O6  1  0.19517504  0.19517496  0.39034998  1
  O  O7  1  0.80482482  0.80482484  0.60964989  1
"
LiNd2CuO4,mp-4158,8.0,-7.293944823587991,-6.577699656281777,-6.4759709320310375,-3.37921651486172,-0.1100702059940816,"# generated using pymatgen
data_LiNd2CuO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06409565
_cell_length_b   4.06404734
_cell_length_c   6.96931695
_cell_angle_alpha   107.12548119
_cell_angle_beta   107.12808173
_cell_angle_gamma   89.98966144
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNd2CuO4
_chemical_formula_sum   'Li1 Nd2 Cu1 O4'
_cell_volume   104.65426211
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.61238061  0.61230159  0.23829087  1
  Nd  Nd1  1  0.35588559  0.35589307  0.69909186  1
  Li  Li2  1  0.82722459  0.82733015  0.63821589  1
  Cu  Cu3  1  1.00781653  1.00775704  1.02369617  1
  O  O4  1  0.50205618  0.00182299  0.01218951  1
  O  O5  1  0.76248291  0.26374466  0.51816361  1
  O  O6  1  0.00177150  0.50201237  0.01219890  1
  O  O7  1  0.26371611  0.76247214  0.51815321  1
"
Sr2LiFeO3F,mp-1218828,8.0,-6.219885898143841,-5.657850274519553,-5.501665673918409,-3.219599090850461,0.3255768048091481,"# generated using pymatgen
data_Sr2LiFeO3F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.81725773
_cell_length_b   3.81726139
_cell_length_c   10.05400679
_cell_angle_alpha   79.05563361
_cell_angle_beta   79.05502727
_cell_angle_gamma   89.99130759
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2LiFeO3F
_chemical_formula_sum   'Sr2 Li1 Fe1 O3 F1'
_cell_volume   141.12274579
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.35758880  0.35759039  0.28482212  1
  Sr  Sr1  1  0.70678912  0.70680641  0.58642710  1
  Li  Li2  1  0.49441609  0.49440906  1.01116677  1
  Fe  Fe3  1  -0.02862359  -0.02862902  1.05724632  1
  O  O4  1  0.95860191  0.45859730  0.08279554  1
  O  O5  1  0.45859425  0.95858981  0.08281074  1
  O  O6  1  0.22493048  0.22493296  0.55013709  1
  F  F7  1  0.82770393  0.82770409  0.34459331  1
"
LiMo(WO4)2,mp-1041611,12.0,-7.349990966520237,-7.200823303200525,-7.134948755235829,0.6167790066836902,-0.1334054244236542,"# generated using pymatgen
data_LiMo(WO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.03547719
_cell_length_b   6.67418621
_cell_length_c   6.49336506
_cell_angle_alpha   107.04931032
_cell_angle_beta   123.10506055
_cell_angle_gamma   91.66714025
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMo(WO4)2
_chemical_formula_sum   'Li1 Mo1 W2 O8'
_cell_volume   169.82008118
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.60615609  0.83990305  0.09599344  1
  Mo  Mo1  1  0.12473070  0.22814084  0.09716947  1
  W  W2  1  0.90276377  0.40160206  0.61520507  1
  W  W3  1  0.35617394  0.05960438  0.58341025  1
  O  O4  1  0.19680445  0.64918329  0.82971252  1
  O  O5  1  0.55773812  0.47852583  0.36811529  1
  O  O6  1  0.19759471  0.19868962  0.79521570  1
  O  O7  1  0.48752360  0.07755723  0.35356375  1
  O  O8  1  0.68071158  0.97259160  0.83949633  1
  O  O9  1  0.04027409  0.82219048  0.36062457  1
  O  O10  1  0.05866560  0.26062147  0.40129570  1
  O  O11  1  0.76252135  0.36516816  0.82972890  1
"
LiCaMn2F10,mp-1412254,14.0,-5.190305377703368,-5.3741965903153615,-5.328981706369381,2.821582354271276,-0.2908916247562811,"# generated using pymatgen
data_LiCaMn2F10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.44122719
_cell_length_b   5.44665261
_cell_length_c   7.85396283
_cell_angle_alpha   68.34895901
_cell_angle_beta   68.71591397
_cell_angle_gamma   72.94565069
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCaMn2F10
_chemical_formula_sum   'Li1 Ca1 Mn2 F10'
_cell_volume   198.14389504
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.45378205  0.55212006  0.73533238  1
  Ca  Ca1  1  0.46305393  0.53203726  0.25470131  1
  Mn  Mn2  1  0.02672262  0.01054229  -0.00875487  1
  Mn  Mn3  1  -0.02549868  -0.01884214  0.51365886  1
  F  F4  1  0.09753284  0.91680552  0.22775158  1
  F  F5  1  0.95805114  0.06586410  0.76561967  1
  F  F6  1  0.19796243  0.23568257  0.38061289  1
  F  F7  1  0.77430374  0.79128598  0.11618207  1
  F  F8  1  0.76172835  0.29378276  0.04472921  1
  F  F9  1  0.68152610  0.25541211  0.47567626  1
  F  F10  1  0.29250776  0.71096296  0.95809394  1
  F  F11  1  0.28246471  0.70402477  0.53064987  1
  F  F12  1  0.27655969  0.22493868  0.87639873  1
  F  F13  1  0.75930327  0.72538309  0.62934810  1
"
LiMn6(OF2)4,mp-760972,19.0,-6.514136175553404,-6.4283546486111645,-6.355402684780943,-0.0589128363491466,0.4621873127742218,"# generated using pymatgen
data_LiMn6(OF2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.07121166
_cell_length_b   7.97775179
_cell_length_c   5.94712438
_cell_angle_alpha   94.78781501
_cell_angle_beta   95.67390136
_cell_angle_gamma   85.56493221
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn6(OF2)4
_chemical_formula_sum   'Li1 Mn6 O4 F8'
_cell_volume   238.00822301
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.47739886  0.46189293  0.45444653  1
  Mn  Mn1  1  0.48426757  0.00998841  0.50877502  1
  Mn  Mn2  1  0.64165360  0.68886423  0.16434627  1
  Mn  Mn3  1  0.46557725  0.33590765  0.87637316  1
  Mn  Mn4  1  0.97488511  0.68280863  0.67095959  1
  Mn  Mn5  1  0.98583737  0.33032088  0.35647496  1
  Mn  Mn6  1  0.01218693  0.99579198  0.00026887  1
  O  O7  1  0.84619160  0.76773963  0.94583454  1
  O  O8  1  0.67108730  0.76280777  0.48483799  1
  O  O9  1  0.67145319  0.44250896  0.17698824  1
  O  O10  1  0.30362133  0.25930881  0.53385117  1
  F  F11  1  0.79641330  0.42773418  0.64455733  1
  F  F12  1  0.82930184  0.09937538  0.31153897  1
  F  F13  1  0.67728432  0.10546494  0.82122901  1
  F  F14  1  0.30736560  0.58426977  0.84043742  1
  F  F15  1  0.36713729  0.90191287  0.17108009  1
  F  F16  1  0.13436973  0.57355985  0.39181312  1
  F  F17  1  0.16344917  0.24254566  0.05641639  1
  F  F18  1  0.17662665  0.91886248  0.68352231  1
"
Li3Mn2O4,mp-25275,18.0,-7.067765784483452,-6.074613316018868,-5.730104146732917,-0.8548916209102989,0.1096275078578519,"# generated using pymatgen
data_Li3Mn2O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.94449914
_cell_length_b   5.94450611
_cell_length_c   6.37072705
_cell_angle_alpha   62.40671527
_cell_angle_beta   62.40675089
_cell_angle_gamma   90.26284761
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Mn2O4
_chemical_formula_sum   'Li6 Mn4 O8'
_cell_volume   169.80266663
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.86480573  0.13519323  0.25000056  1
  Li  Li1  1  -0.00000080  -0.00037506  0.00026045  1
  Li  Li2  1  0.00037448  0.00000012  0.49974004  1
  Li  Li3  1  0.49996036  -0.00002920  0.50044707  1
  Li  Li4  1  0.13499542  0.86500322  0.75000063  1
  Li  Li5  1  0.00004705  0.50002350  -0.00044781  1
  Mn  Mn6  1  0.49991363  -0.00022939  0.00027276  1
  Mn  Mn7  1  0.50006766  0.50005156  -0.00012086  1
  Mn  Mn8  1  0.49995069  0.49993403  0.50011950  1
  Mn  Mn9  1  0.00024474  0.50007046  0.49972698  1
  O  O10  1  0.26981983  0.73887269  0.50355630  1
  O  O11  1  0.74810045  0.76102687  0.46476917  1
  O  O12  1  0.23897224  0.25189978  0.03523108  1
  O  O13  1  0.73864372  0.26978513  0.00341510  1
  O  O14  1  0.76087614  0.74811357  0.96481910  1
  O  O15  1  0.26112742  0.73018015  0.99644375  1
  O  O16  1  0.73021452  0.26135642  0.49658501  1
  O  O17  1  0.25188673  0.23912291  0.53518118  1
"
LiNiO2,mp-755972,16.0,-4.817283597002656,-4.848889411811365,-4.77212623548464,0.3797766339420052,0.3043108212276051,"# generated using pymatgen
data_LiNiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.83180891
_cell_length_b   5.83181736
_cell_length_c   5.83181234
_cell_angle_alpha   59.76798969
_cell_angle_beta   59.76833763
_cell_angle_gamma   59.76815029
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNiO2
_chemical_formula_sum   'Li4 Ni4 O8'
_cell_volume   139.50943104
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00015581  0.50001079  -0.00017274  1
  Li  Li1  1  0.50000454  -0.00017239  0.00015783  1
  Li  Li2  1  -0.00016362  0.00016908  0.49999851  1
  Li  Li3  1  0.50000853  0.49999766  0.50001028  1
  Ni  Ni4  1  0.50019593  -0.00006491  0.49989093  1
  Ni  Ni5  1  -0.00011843  -0.00009986  0.00025026  1
  Ni  Ni6  1  -0.00004616  0.49995198  0.50013236  1
  Ni  Ni7  1  0.49998042  0.50022860  -0.00029907  1
  O  O8  1  0.75221641  0.27718716  0.75240686  1
  O  O9  1  0.24754276  0.72296731  0.24769913  1
  O  O10  1  0.72294286  0.24757318  0.24766168  1
  O  O11  1  0.25016340  0.25016419  0.25025415  1
  O  O12  1  0.74976139  0.74976844  0.74984609  1
  O  O13  1  0.27716836  0.75228029  0.75232683  1
  O  O14  1  0.24774295  0.24768312  0.72280665  1
  O  O15  1  0.75244483  0.75235538  0.27703025  1
"
LiMn2F6,mp-758601,9.0,-5.541698856475679,-5.639241549882369,-5.580772530937782,1.4763830971358916,-0.3976788294987132,"# generated using pymatgen
data_LiMn2F6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.35237293
_cell_length_b   5.35237284
_cell_length_c   4.60575289
_cell_angle_alpha   88.73981879
_cell_angle_beta   88.73982093
_cell_angle_gamma   116.23909396
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn2F6
_chemical_formula_sum   'Li1 Mn2 F6'
_cell_volume   118.24644386
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.02676456  0.97323537  -0.00000001  1
  Mn  Mn1  1  0.32066604  0.67933406  0.49999999  1
  Mn  Mn2  1  0.66552462  0.33447526  0.49999993  1
  F  F3  1  0.66567198  0.03677118  0.28143289  1
  F  F4  1  0.32998116  0.00446127  0.74751399  1
  F  F5  1  0.99553871  0.67001883  0.25248603  1
  F  F6  1  0.64400641  0.62124841  0.72330638  1
  F  F7  1  0.96322884  0.33432798  0.71856715  1
  F  F8  1  0.37875168  0.35599367  0.27669368  1
"
LiVCoO4,mp-756413,14.0,-6.7201023150816726,-6.647774042776223,-6.45908969643011,1.270604408943524,0.3968904244227955,"# generated using pymatgen
data_LiVCoO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.87245161
_cell_length_b   5.90424996
_cell_length_c   5.90446026
_cell_angle_alpha   89.72344845
_cell_angle_beta   60.18396254
_cell_angle_gamma   60.18299004
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiVCoO4
_chemical_formula_sum   'Li2 V2 Co2 O8'
_cell_volume   145.89932822
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00044641  0.49955502  -0.00044548  1
  Li  Li1  1  0.49955492  0.50044555  0.00044491  1
  V  V2  1  0.24998210  0.87613257  0.62388372  1
  V  V3  1  0.75001788  0.12386827  0.37611679  1
  Co  Co4  1  0.50056463  0.00000220  0.00000359  1
  Co  Co5  1  -0.00056411  0.49999581  0.49999884  1
  O  O6  1  0.98568027  0.76575166  0.26166116  1
  O  O7  1  0.51437186  0.23830465  0.73420926  1
  O  O8  1  0.48677669  0.76169093  0.26578994  1
  O  O9  1  0.01316964  0.23425021  0.73833858  1
  O  O10  1  0.49903287  0.75358427  0.74783134  1
  O  O11  1  1.00066655  0.24620607  0.25199395  1
  O  O12  1  0.00089277  0.75223606  0.74644803  1
  O  O13  1  0.49940850  0.24797772  0.25372738  1
"
LiTa2(FeO4)2,mp-755628,13.0,-8.483635752803432,-8.125288865345563,-8.01465836117173,-1.1180737841488575,0.5142965542598461,"# generated using pymatgen
data_LiTa2(FeO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.85375308
_cell_length_b   5.12311250
_cell_length_c   5.81649802
_cell_angle_alpha   89.99999886
_cell_angle_beta   90.00000429
_cell_angle_gamma   90.84167079
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTa2(FeO4)2
_chemical_formula_sum   'Li1 Ta2 Fe2 O8'
_cell_volume   144.61931383
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00000010  0.75000000  0.37520823  1
  Ta  Ta1  1  -0.00000002  0.75000004  0.83529019  1
  Ta  Ta2  1  -0.00000004  0.24999997  0.16185698  1
  Fe  Fe3  1  0.49999987  0.75000003  0.34602077  1
  Fe  Fe4  1  0.49999994  0.24999993  0.65953679  1
  O  O5  1  0.25427170  0.89034707  0.61438135  1
  O  O6  1  0.20745181  0.42585775  0.89073826  1
  O  O7  1  0.25700419  0.42807362  0.36804986  1
  O  O8  1  0.22215796  0.92104139  0.12834969  1
  O  O9  1  0.79254795  0.07414225  0.89073818  1
  O  O10  1  0.74572808  0.60965295  0.61438128  1
  O  O11  1  0.77784194  0.57895863  0.12834965  1
  O  O12  1  0.74299572  0.07192635  0.36804980  1
"
LiAg2(BrO2)2,mp-997047,9.0,-3.702255444869152,-3.7709002166096672,-3.6697650273329128,-0.6231416094662121,-0.0136832965092112,"# generated using pymatgen
data_LiAg2(BrO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90100279
_cell_length_b   4.20418821
_cell_length_c   10.71113058
_cell_angle_alpha   80.86472097
_cell_angle_beta   90.04541416
_cell_angle_gamma   89.98712369
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiAg2(BrO2)2
_chemical_formula_sum   'Li1 Ag2 Br2 O4'
_cell_volume   173.44022959
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.75217512  0.88610308  0.40377993  1
  Ag  Ag1  1  0.24889280  0.23034869  0.12372634  1
  Ag  Ag2  1  0.75147123  0.84270523  0.86064359  1
  Br  Br3  1  0.25162352  0.34592687  0.85503870  1
  Br  Br4  1  0.74998249  0.72329508  0.14079449  1
  O  O5  1  0.25503874  0.79016712  0.42017937  1
  O  O6  1  0.74969879  0.94376540  0.60152989  1
  O  O7  1  0.24764631  0.09948923  0.36419189  1
  O  O8  1  0.74347097  0.23195028  0.54559081  1
"
LiHg(SbO3)2,mp-754065,10.0,-5.389185956757816,-5.227416592817489,-5.148993970486865,-1.171707682645443,-0.1396737766937521,"# generated using pymatgen
data_LiHg(SbO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.40334895
_cell_length_b   5.40334868
_cell_length_c   5.57935294
_cell_angle_alpha   90.17199310
_cell_angle_beta   90.17198888
_cell_angle_gamma   119.86237580
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiHg(SbO3)2
_chemical_formula_sum   'Li1 Hg1 Sb2 O6'
_cell_volume   141.26458182
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.66038047  0.33961912  -0.00000005  1
  Hg  Hg1  1  0.99911746  0.00088250  -0.00000002  1
  Sb  Sb2  1  0.33357505  0.66642503  0.49999998  1
  Sb  Sb3  1  0.66717507  0.33282503  0.50000001  1
  O  O4  1  0.99699974  0.60989561  0.70877794  1
  O  O5  1  0.99507645  0.38522920  0.29132255  1
  O  O6  1  0.39477525  0.38947580  0.71036487  1
  O  O7  1  0.61052421  0.60522476  0.28963511  1
  O  O8  1  0.39010445  0.00300032  0.29122212  1
  O  O9  1  0.61477083  0.00492364  0.70867750  1
"
Li2MnV4FeO12,mp-1176412,20.0,-7.456233929338932,-7.155873700154007,-7.088825971607906,-0.4905683625103263,-0.2534227145389965,"# generated using pymatgen
data_Li2MnV4FeO12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.99244965
_cell_length_b   6.99244971
_cell_length_c   5.81191346
_cell_angle_alpha   74.57810462
_cell_angle_beta   74.57810450
_cell_angle_gamma   83.34625769
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2MnV4FeO12
_chemical_formula_sum   'Li2 Mn1 V4 Fe1 O12'
_cell_volume   263.76252949
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.76796242  0.23203763  -0.00000005  1
  Li  Li1  1  0.23939105  0.76060894  0.49999999  1
  Mn  Mn2  1  0.09331112  0.90668883  -0.00000001  1
  V  V3  1  0.80923493  0.60432371  0.52706952  1
  V  V4  1  0.61025217  0.79707107  0.02780047  1
  V  V5  1  0.39567626  0.19076503  0.47293053  1
  V  V6  1  0.20292897  0.38974780  0.97219951  1
  Fe  Fe7  1  0.91399149  0.08600857  0.50000000  1
  O  O8  1  0.98390413  0.79797098  0.40293289  1
  O  O9  1  0.88010678  0.35548059  0.60598348  1
  O  O10  1  0.79265100  0.97361868  0.90825140  1
  O  O11  1  0.63487453  0.65317815  0.31711466  1
  O  O12  1  0.64451939  0.11989316  0.39401660  1
  O  O13  1  0.63642518  0.64883830  0.81964144  1
  O  O14  1  0.34682190  0.36512548  0.68288535  1
  O  O15  1  0.37468432  0.90630783  0.07665695  1
  O  O16  1  0.35116178  0.36357479  0.18035852  1
  O  O17  1  0.20202901  0.01609583  0.59706714  1
  O  O18  1  0.09369221  0.62531569  0.92334305  1
  O  O19  1  0.02638137  0.20734896  0.09174858  1
"
