pretty_formula,material_id,num_atoms,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,cif
K2Li(CoO2)2,mp-20528,9,-5.239370815584379,-4.896721497296228,-4.795578281260643,-2.7876730490089825,-0.013611055679743522,"# generated using pymatgen
data_K2Li(CoO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.88437432
_cell_length_b   3.88437362
_cell_length_c   7.80075371
_cell_angle_alpha   89.99996496
_cell_angle_beta   89.99999583
_cell_angle_gamma   90.02546033
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2Li(CoO2)2
_chemical_formula_sum   'K2 Li1 Co2 O4'
_cell_volume   117.70057760
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.74999994  0.74999974  0.28611110  1
  K  K1  1  0.25000010  0.25000007  0.71388884  1
  Li  Li2  1  0.24999968  0.75000068  0.49999981  1
  Co  Co3  1  0.75000018  0.75000013  0.89651910  1
  Co  Co4  1  0.24999984  0.24999979  0.10348083  1
  O  O5  1  0.24999986  0.75000018  -0.00000001  1
  O  O6  1  0.75000015  0.24999980  -0.00000011  1
  O  O7  1  0.75000027  0.75000009  0.65522574  1
  O  O8  1  0.24999997  0.24999952  0.34477470  1
"
Li4Cr(WO4)3,mp-1178444,20,-7.231410030612614,-6.904205394067949,-6.722570225977215,0.6521868478892907,-0.015724159546327776,"# generated using pymatgen
data_Li4Cr(WO4)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15624803
_cell_length_b   5.47299938
_cell_length_c   7.49519788
_cell_angle_alpha   94.54362449
_cell_angle_beta   90.32815900
_cell_angle_gamma   89.98489586
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4Cr(WO4)3
_chemical_formula_sum   'Li4 Cr1 W3 O12'
_cell_volume   210.84735966
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.99400227  0.44850727  0.29388083  1
  Li  Li1  1  0.50557248  0.92552456  0.77075979  1
  Li  Li2  1  0.00322396  0.55049260  0.71357438  1
  Li  Li3  1  0.49502279  0.90923260  0.30171604  1
  Cr  Cr4  1  0.50166548  0.49447270  0.49905601  1
  W  W5  1  0.99589014  0.00110414  0.00719606  1
  W  W6  1  0.00579690  0.00377325  0.50639187  1
  W  W7  1  0.49816430  0.49500052  0.99903687  1
  O  O8  1  0.30259575  0.18343280  0.43863715  1
  O  O9  1  0.12521864  -0.00228966  0.75406669  1
  O  O10  1  0.30402706  0.82094933  0.06120141  1
  O  O11  1  0.19025556  0.70091396  0.44200694  1
  O  O12  1  0.81529020  0.69879615  0.93125325  1
  O  O13  1  0.38366515  0.51318018  0.75640784  1
  O  O14  1  0.61661334  0.51022627  0.24167692  1
  O  O15  1  0.17436635  0.30743331  0.06379433  1
  O  O16  1  0.82264650  0.30642014  0.55130811  1
  O  O17  1  0.69029137  0.17613381  0.93542063  1
  O  O18  1  0.87370998  0.00153892  0.24908915  1
  O  O19  1  0.70198088  0.81275310  0.55472671  1
"
Li4MgMn4O8,mp-1004375,17,-7.067597877170967,-6.36128440122778,-6.03887353385548,-0.877434395587577,0.44634618633227685,"# generated using pymatgen
data_Li4MgMn4O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.91702915
_cell_length_b   6.47195213
_cell_length_c   5.91664079
_cell_angle_alpha   64.24347510
_cell_angle_beta   88.60845573
_cell_angle_gamma   117.22847598
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4MgMn4O8
_chemical_formula_sum   'Li4 Mg1 Mn4 O8'
_cell_volume   174.26917540
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.52384166  0.56636021  0.90223070  1
  Li  Li1  1  0.92635624  0.87598521  0.56846824  1
  Li  Li2  1  0.53295508  0.93453185  0.54171571  1
  Li  Li3  1  0.55446178  0.62358334  0.44920110  1
  Mg  Mg4  1  0.35767194  0.24963193  0.39219030  1
  Mn  Mn5  1  -0.00825245  -0.00684682  1.00118652  1
  Mn  Mn6  1  0.50455207  0.02162362  0.98624503  1
  Mn  Mn7  1  0.99344255  0.48068320  0.01598688  1
  Mn  Mn8  1  1.00586412  0.50688108  0.50124010  1
  O  O9  1  0.22458602  0.01004937  0.24046393  1
  O  O10  1  0.74918326  0.48888759  0.28595403  1
  O  O11  1  0.25516688  0.52174958  0.25978862  1
  O  O12  1  0.76766662  0.00892990  0.23427159  1
  O  O13  1  0.21807329  -0.02273993  0.76748379  1
  O  O14  1  0.75667157  0.49068363  0.74146452  1
  O  O15  1  0.25694779  0.53239577  0.71166574  1
  O  O16  1  0.75581165  -0.03238754  0.77544515  1
"
Ba2LiYMn3O8,mp-1041433,15,-7.422746036300535,-7.007610792512924,-6.897460049023369,-3.747482620513618,0.7283611523433278,"# generated using pymatgen
data_Ba2LiYMn3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.95331371
_cell_length_b   3.95333522
_cell_length_c   13.07296973
_cell_angle_alpha   89.99930871
_cell_angle_beta   90.00026674
_cell_angle_gamma   90.00018577
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2LiYMn3O8
_chemical_formula_sum   'Ba2 Li1 Y1 Mn3 O8'
_cell_volume   204.31449348
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50001294  0.49998168  0.15311041  1
  Ba  Ba1  1  0.50000709  0.50000089  0.84697369  1
  Y  Y2  1  0.49996137  0.50004313  0.50001084  1
  Li  Li3  1  0.99991179  0.00009085  0.50007085  1
  Mn  Mn4  1  1.00001505  0.99997011  0.32524197  1
  Mn  Mn5  1  0.00005049  0.99999505  0.00003811  1
  Mn  Mn6  1  1.00002156  -0.00000946  0.67479128  1
  O  O7  1  0.00002239  0.49998397  0.39396099  1
  O  O8  1  0.50001677  0.99997095  0.39486827  1
  O  O9  1  0.49988810  -0.00000720  0.00002702  1
  O  O10  1  1.00000879  0.99998764  0.17507075  1
  O  O11  1  0.99999969  0.49998236  0.60499576  1
  O  O12  1  0.50002306  0.00001160  0.60588170  1
  O  O13  1  1.00000221  -0.00000189  0.82494808  1
  O  O14  1  0.00005673  0.49999930  0.00001329  1
"
LiV3(O2F)2,mp-765508,10,-7.271833883849736,-7.015783994315809,-6.906465796104183,-0.2318650114895275,0.1692819821162628,"# generated using pymatgen
data_LiV3(O2F)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.18192702
_cell_length_b   5.67191215
_cell_length_c   5.17636532
_cell_angle_alpha   118.46339615
_cell_angle_beta   61.02725526
_cell_angle_gamma   119.00062305
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV3(O2F)2
_chemical_formula_sum   'Li1 V3 O4 F2'
_cell_volume   110.44832372
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.82805221  0.59895338  0.89174239  1
  V  V1  1  0.15956078  0.42173154  0.14031163  1
  V  V2  1  0.66858798  0.98858886  0.64538649  1
  V  V3  1  0.37542829  0.06208981  0.34653516  1
  O  O4  1  0.06355736  0.20455127  0.40886298  1
  O  O5  1  0.50980479  0.75262865  0.28335143  1
  O  O6  1  0.76221451  0.23316174  0.05426656  1
  O  O7  1  0.44288340  0.25105048  0.75351790  1
  F  F8  1  0.26139216  0.74795927  0.92699358  1
  F  F9  1  0.92851753  0.73928699  0.54902690  1
"
Li2CrCo3O8,mp-754623,14,-6.051910171625013,-6.120291775654872,-5.8693736066224265,1.587381399834027,0.8325271832271168,"# generated using pymatgen
data_Li2CrCo3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.69807039
_cell_length_b   5.69807069
_cell_length_c   5.76488236
_cell_angle_alpha   60.38263717
_cell_angle_beta   119.61736761
_cell_angle_gamma   119.99999720
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2CrCo3O8
_chemical_formula_sum   'Li2 Cr1 Co3 O8'
_cell_volume   133.11248541
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.87851379  0.12148618  0.63554164  1
  Li  Li1  1  0.12148623  0.87851383  0.36445837  1
  Cr  Cr2  1  0.50000009  0.49999996  0.50000017  1
  Co  Co3  1  0.50016182  0.50016189  -0.00000007  1
  Co  Co4  1  0.49983817  0.00000030  -0.00000021  1
  Co  Co5  1  -0.00000007  0.49983812  -0.00000007  1
  O  O6  1  0.74541660  0.70997130  0.78011709  1
  O  O7  1  0.74467201  0.25458344  0.78011788  1
  O  O8  1  0.26305239  0.73694756  0.78915741  1
  O  O9  1  0.29002863  0.25532788  0.78011709  1
  O  O10  1  0.70997137  0.74541655  0.21988294  1
  O  O11  1  0.73694766  0.26305236  0.21084268  1
  O  O12  1  0.25458346  0.74467202  0.21988221  1
  O  O13  1  0.25532788  0.29002863  0.21988288  1
"
LiMn2Al2O6,mp-774250,11,-7.442699155668177,-7.140742964783712,-6.901878552469075,-0.8220189440609387,1.7036085354610035,"# generated using pymatgen
data_LiMn2Al2O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.01614682
_cell_length_b   4.96133379
_cell_length_c   5.60792114
_cell_angle_alpha   64.86479487
_cell_angle_beta   118.23105440
_cell_angle_gamma   118.46310062
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn2Al2O6
_chemical_formula_sum   'Li1 Mn2 Al2 O6'
_cell_volume   104.45825044
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00225062  0.00652441  -0.00033350  1
  Mn  Mn1  1  0.64058908  0.38013392  0.87925831  1
  Mn  Mn2  1  0.35074452  0.64042752  0.07502366  1
  Al  Al3  1  0.82526875  0.16721074  0.49145841  1
  Al  Al4  1  0.16961113  0.83408354  0.50305153  1
  O  O5  1  0.99070745  0.80804023  0.75239107  1
  O  O6  1  0.58471194  0.04795002  0.71939734  1
  O  O7  1  0.20776749  0.43376616  0.75664729  1
  O  O8  1  0.77233871  0.56865530  0.26930316  1
  O  O9  1  0.41714668  0.91116866  0.27810923  1
  O  O10  1  0.04336396  0.20203846  0.27569553  1
"
LiNb4(IO2)4,mp-557685,17,-7.298399618104268,-7.070990865043481,-6.939335206204897,-1.5107491839291027,1.3142462002559254,"# generated using pymatgen
data_LiNb4(IO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.83670823
_cell_length_b   4.01166604
_cell_length_c   21.92033699
_cell_angle_alpha   90.12940693
_cell_angle_beta   89.99983186
_cell_angle_gamma   90.00711252
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNb4(IO2)4
_chemical_formula_sum   'Li1 Nb4 I4 O8'
_cell_volume   337.38802295
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.74998021  0.49955331  0.47190095  1
  Nb  Nb1  1  0.24972272  0.54708243  0.93575459  1
  Nb  Nb2  1  0.74995953  0.00097232  0.56761540  1
  Nb  Nb3  1  0.74970088  0.45311270  0.06411863  1
  Nb  Nb4  1  0.24998408  0.99909145  0.43331193  1
  I  I5  1  0.25014267  0.00236765  0.66988797  1
  I  I6  1  0.75014739  0.99814442  0.33011830  1
  I  I7  1  0.25058439  0.50787045  0.16787441  1
  I  I8  1  0.75058787  0.49193070  0.83221757  1
  O  O9  1  0.25001766  0.49902484  0.43395541  1
  O  O10  1  0.74999452  0.50087207  0.56550496  1
  O  O11  1  0.24961308  0.99827482  0.92888033  1
  O  O12  1  0.74997732  0.99948910  0.46836129  1
  O  O13  1  0.24995891  0.00045678  0.53151996  1
  O  O14  1  0.25001983  0.50734117  0.03085974  1
  O  O15  1  0.74959684  0.00184941  0.07117554  1
  O  O16  1  0.75001210  0.49256837  0.96916503  1
"
KLiMn4O8,mp-1003312,14,-6.898910079680724,-6.687316296850134,-6.659678482050446,-1.006602879947546,-0.5369705928043773,"# generated using pymatgen
data_KLiMn4O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.11703694
_cell_length_b   5.99842563
_cell_length_c   6.68993790
_cell_angle_alpha   89.14897394
_cell_angle_beta   114.00898761
_cell_angle_gamma   122.12451005
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KLiMn4O8
_chemical_formula_sum   'K1 Li1 Mn4 O8'
_cell_volume   183.34667254
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.49982137  0.99987844  0.49979246  1
  Li  Li1  1  0.49882326  0.49903805  0.50123580  1
  Mn  Mn2  1  1.00042409  1.00030156  0.99999016  1
  Mn  Mn3  1  1.00002878  0.50002906  0.99995342  1
  Mn  Mn4  1  0.50002682  0.00010606  0.99988063  1
  Mn  Mn5  1  0.50025902  0.50029707  -0.00001339  1
  O  O6  1  0.06270234  0.78580027  0.83439665  1
  O  O7  1  0.03385471  0.27017135  0.82818382  1
  O  O8  1  0.57492865  0.28174763  0.83540803  1
  O  O9  1  0.57939256  0.75084956  0.81407487  1
  O  O10  1  0.42528111  0.71875166  0.16426010  1
  O  O11  1  0.42065330  0.24903381  0.18575938  1
  O  O12  1  0.93745371  0.21443364  0.16543769  1
  O  O13  1  0.96634613  0.72956169  0.17165834  1
"
LiTe2Mo3W(Se2S)2,mp-1027721,13,-6.762960777881925,-6.410399391060768,-6.352897019340266,-2.7635372507931164,-0.17636916763347932,"# generated using pymatgen
data_LiTe2Mo3W(Se2S)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.35262877
_cell_length_b   3.35221750
_cell_length_c   40.97999120
_cell_angle_alpha   89.98711553
_cell_angle_beta   90.00006281
_cell_angle_gamma   120.00406162
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTe2Mo3W(Se2S)2
_chemical_formula_sum   'Li1 Te2 Mo3 W1 Se4 S2'
_cell_volume   398.84335244
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00008024  0.00013830  0.18775611  1
  Te  Te1  1  0.33336687  0.66673155  0.70307657  1
  Te  Te2  1  0.33333155  0.66666986  0.61098143  1
  Mo  Mo3  1  0.33312042  0.66624624  0.09943518  1
  Mo  Mo4  1  0.66680180  0.33361073  0.27605172  1
  Mo  Mo5  1  0.66670085  0.33340425  0.65702385  1
  W  W6  1  0.33333727  0.66667220  0.47029668  1
  Se  Se7  1  0.33337886  0.66676296  0.31623230  1
  Se  Se8  1  0.66658890  0.33317856  0.05925224  1
  Se  Se9  1  0.66635400  0.33270537  0.14148647  1
  Se  Se10  1  0.33353613  0.66707926  0.23407592  1
  S  S11  1  0.66677109  0.33353367  0.43325391  1
  S  S12  1  0.66663291  0.33326912  0.50732659  1
"
LiTiO2,mp-25262,16,-8.772059730922981,-7.517083992993652,-7.165960328595565,-1.1910432207943336,0.48059465759234765,"# generated using pymatgen
data_LiTiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.92148178
_cell_length_b   5.92148122
_cell_length_c   5.92148060
_cell_angle_alpha   59.99999854
_cell_angle_beta   59.99999425
_cell_angle_gamma   59.99998531
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTiO2
_chemical_formula_sum   'Li4 Ti4 O8'
_cell_volume   146.81688118
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.49999976  0.49999975  0.00000020  1
  Li  Li1  1  0.50000019  -0.00000000  0.49999920  1
  Li  Li2  1  0.00000003  0.50000018  0.49999939  1
  Li  Li3  1  0.50000026  0.50000016  0.49999977  1
  Ti  Ti4  1  0.00000271  0.50000005  -0.00000479  1
  Ti  Ti5  1  0.50000130  0.00000093  -0.00000059  1
  Ti  Ti6  1  0.00000133  -0.00000087  0.49999812  1
  Ti  Ti7  1  -0.00000043  -0.00000026  0.00000051  1
  O  O8  1  0.76135166  0.24621562  0.24621660  1
  O  O9  1  0.75378474  0.75378422  0.75378232  1
  O  O10  1  0.24621204  0.76135170  0.24622247  1
  O  O11  1  0.24621633  0.24621635  0.76135116  1
  O  O12  1  0.24621558  0.24621638  0.24621614  1
  O  O13  1  0.75378416  0.75378393  0.23864822  1
  O  O14  1  0.23864832  0.75378338  0.75378319  1
  O  O15  1  0.75378201  0.23864847  0.75378808  1
"
LiFeO2,mp-1395285,16,-5.994537174465626,-6.064639624040071,-5.918595318160413,1.3317469727634057,-0.1118972075657334,"# generated using pymatgen
data_LiFeO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.98113538
_cell_length_b   5.98116704
_cell_length_c   5.98115765
_cell_angle_alpha   90.02145578
_cell_angle_beta   60.01219245
_cell_angle_gamma   60.01225612
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFeO2
_chemical_formula_sum   'Li4 Fe4 O8'
_cell_volume   151.32788208
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.49999894  0.50000077  0.50000108  1
  Li  Li1  1  0.50000230  0.49999991  0.00000000  1
  Li  Li2  1  0.00000072  0.49999931  0.49999882  1
  Li  Li3  1  0.00000492  0.00000000  0.50000010  1
  Fe  Fe4  1  0.49999657  -0.00000052  0.50000002  1
  Fe  Fe5  1  0.50000506  -0.00000134  -0.00000709  1
  Fe  Fe6  1  -0.00000164  0.50000000  0.00000052  1
  Fe  Fe7  1  -0.00000397  0.00000184  0.00000656  1
  O  O8  1  0.98664581  0.75662622  0.76997893  1
  O  O9  1  0.98665237  0.75673236  0.24337157  1
  O  O10  1  0.48664366  0.76997892  0.75662685  1
  O  O11  1  0.51334632  0.75662938  0.24326616  1
  O  O12  1  0.48665253  0.24337153  0.75673179  1
  O  O13  1  0.51335467  0.23002114  0.24337351  1
  O  O14  1  0.01334555  0.24326701  0.75663016  1
  O  O15  1  0.01335621  0.24337345  0.23002100  1
"
LiMo2(HO2)4,mp-626540,15,-6.184458572339769,-6.0365951621824125,-5.976666243338855,-0.976692580020564,-0.024966217346628072,"# generated using pymatgen
data_LiMo2(HO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.61627391
_cell_length_b   6.69434635
_cell_length_c   3.86674842
_cell_angle_alpha   100.94907455
_cell_angle_beta   90.22315339
_cell_angle_gamma   118.37283483
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMo2(HO2)4
_chemical_formula_sum   'Li1 Mo2 H4 O8'
_cell_volume   169.29476974
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.54354149  0.15868146  0.82968031  1
  Mo  Mo1  1  0.81025798  0.95929918  0.73307516  1
  Mo  Mo2  1  0.18325577  0.02039629  0.25588576  1
  H  H3  1  0.87472536  0.55680219  0.71658440  1
  H  H4  1  0.15030306  0.45865498  0.22074892  1
  H  H5  1  0.65461537  0.44504796  0.49120288  1
  H  H6  1  0.33334983  0.53486414  0.49640363  1
  O  O7  1  0.55194790  0.80460498  0.67430533  1
  O  O8  1  0.46769093  0.19187024  0.33116761  1
  O  O9  1  0.12636873  0.05018752  0.76375229  1
  O  O10  1  0.86793099  0.94823722  0.23109662  1
  O  O11  1  0.83869109  0.23493352  0.83357050  1
  O  O12  1  0.13442175  0.73864501  0.14388130  1
  O  O13  1  0.77629825  0.59381934  0.62422402  1
  O  O14  1  0.21003949  0.39770497  0.36870632  1
"
Li3P2WO8,mp-757790,14,-7.13764063518072,-6.756319461136397,-6.624791575416069,-0.4748075831295422,-0.0032047999577047848,"# generated using pymatgen
data_Li3P2WO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.07398039
_cell_length_b   5.08901546
_cell_length_c   6.25996697
_cell_angle_alpha   89.95434716
_cell_angle_beta   90.38749989
_cell_angle_gamma   112.99965687
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3P2WO8
_chemical_formula_sum   'Li3 P2 W1 O8'
_cell_volume   148.78905238
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.16995370  0.34193996  0.28308811  1
  Li  Li1  1  0.50769603  0.00930679  0.49973574  1
  Li  Li2  1  0.83757720  0.66981564  0.71676161  1
  P  P3  1  0.14988503  0.35443588  0.76223227  1
  P  P4  1  0.85400318  0.65357804  0.23728276  1
  W  W5  1  0.50157906  0.00370667  0.99981734  1
  O  O6  1  0.74596771  0.76146848  0.43025431  1
  O  O7  1  0.75678343  0.74799829  0.02448152  1
  O  O8  1  0.25526630  0.69059473  0.75928769  1
  O  O9  1  0.81208277  0.24539473  0.75668507  1
  O  O10  1  0.19143673  0.76172031  0.24167939  1
  O  O11  1  0.74796688  0.31709454  0.24146659  1
  O  O12  1  0.24606554  0.25904815  0.97502869  1
  O  O13  1  0.25969643  0.24845778  0.56920789  1
"
